NameInstance,tot_real_time,tot_cputime,tot_lb,tot_lb_root,tot_heuristic,tot_build_dd,tot_pricing,tot_reduce_cost_fixing,rel_error,global_lower_bound,global_upper_bound,first_rel_error,nb_generated_col,date,nb_iterations_rvnd,stabilization,alpha,pricing_solver,n,m,first_size_graph,size_after_reduced_cost,mip_nb_vars,mip_nb_constr,mip_obj_bound,mip_obj_bound_lp,mip_rel_gap,mip_run_time,mip_status,mip_nb_iter_simplex,mip_nb_nodes
wt050_091,4.687987,4.553304,2.231125,2.231130,2.214184,0.000000,1.899354,0.088721,0.001281,26546,26580,0.001281,210,22/6/2020,3,1,0.800000,10,50,4,818872,55824,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_096,3.266966,3.203638,1.271615,1.271672,1.816699,0.105031,0.982905,0.041128,0.000457,50312,50335,0.000457,181,22/6/2020,3,1,0.800000,4,50,4,57988,6727,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_101,0.223016,0.161141,0.000000,0.000000,0.000682,0.158741,0.000000,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/6/2020,3,1,0.800000,4,50,2,101509,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_096,2.521444,2.216872,0.368789,0.368793,1.835500,0.000000,0.061454,0.001676,0.000537,50308,50335,0.000537,223,22/6/2020,3,1,0.800000,9,50,4,34895,4082,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_101,0.014582,0.014052,0.000000,0.000000,0.001450,0.000000,0.000000,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/6/2020,3,1,0.800000,9,50,2,59233,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_101,0.123187,0.100204,0.000000,0.000000,0.001692,0.094280,0.000000,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/6/2020,3,1,0.800000,4,50,4,53526,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_101,0.014092,0.010053,0.000000,0.000000,0.000898,0.000000,0.000000,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/6/2020,3,1,0.800000,9,50,4,30833,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_101,0.375160,0.274377,0.000000,0.000000,0.001294,0.000000,0.000000,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/6/2020,3,1,0.800000,10,50,2,1453732,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_101,0.194369,0.139416,0.000000,0.000000,0.001709,0.000000,0.000000,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/6/2020,3,1,0.800000,10,50,4,728964,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_106,0.015591,0.008061,0.000000,0.000000,0.001258,0.000000,0.000000,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/6/2020,3,1,0.800000,9,50,2,61829,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_106,0.275531,0.219484,0.000000,0.000000,0.001279,0.214114,0.000000,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/6/2020,3,1,0.800000,4,50,2,116989,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_106,0.372506,0.293421,0.000000,0.000000,0.001406,0.000000,0.000000,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/6/2020,3,1,0.800000,10,50,2,1517436,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_106,0.017079,0.011440,0.000000,0.000000,0.002695,0.000000,0.000000,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/6/2020,3,1,0.800000,9,50,4,32179,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_106,0.167601,0.114429,0.000000,0.000000,0.002348,0.107633,0.000000,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/6/2020,3,1,0.800000,4,50,4,62247,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_096,7.240891,6.960895,5.172853,5.172896,1.629099,0.155763,4.096881,0.077374,0.000334,92802,92833,0.000334,515,22/6/2020,3,1,0.800000,4,50,2,99953,9529,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_106,0.264549,0.150985,0.000000,0.000000,0.002287,0.000000,0.000000,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/6/2020,3,1,0.800000,10,50,4,760768,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_091,12.959645,12.457746,10.489583,10.489586,1.709561,0.000000,9.344273,0.254355,0.001163,47294,47349,0.001163,508,22/6/2020,3,1,0.800000,10,50,2,1644444,94421,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_096,5.245804,4.508875,2.602638,2.602642,1.802041,0.000000,2.203119,0.115705,0.000457,50312,50335,0.000457,191,22/6/2020,3,1,0.800000,10,50,4,824352,48576,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_111,3.817438,3.444431,1.090920,1.090924,2.342709,0.000000,0.235791,0.003022,0.005606,15518,15605,0.005606,492,22/6/2020,3,1,0.800000,9,50,2,66150,9875,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_111,4.094748,3.949708,1.844909,1.844976,1.965596,0.129442,1.461712,0.061549,0.011944,10047,10167,0.011944,243,22/6/2020,3,1,0.800000,4,50,4,65406,16252,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_111,2.622912,2.455079,0.438869,0.438873,2.001058,0.000000,0.071690,0.001379,0.012649,10040,10167,0.012649,258,22/6/2020,3,1,0.800000,9,50,4,34250,8957,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_096,12.031405,11.351466,9.699520,9.699524,1.352117,0.000000,8.687044,0.255885,0.000323,92803,92833,0.000323,498,22/6/2020,3,1,0.800000,10,50,2,1655028,81539,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_116,2.722886,2.373529,0.716768,0.716769,1.645901,0.000000,0.143813,0.001347,0.007593,19492,19640,0.007593,431,22/6/2020,3,1,0.800000,9,50,2,54534,14074,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_111,8.605841,7.800969,5.634645,5.634705,1.895378,0.260564,4.571743,0.094792,0.003989,15543,15605,0.003989,479,22/6/2020,3,1,0.800000,4,50,2,127340,13991,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_111,6.103779,5.894739,3.532849,3.532853,2.214721,0.000000,3.063055,0.124858,0.011742,10049,10167,0.011742,247,22/6/2020,3,1,0.800000,10,50,4,809238,77067,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_116,6.593855,6.116760,4.066586,4.066626,1.843939,0.199761,3.295282,0.087846,0.006044,19522,19640,0.006044,421,22/6/2020,3,1,0.800000,4,50,2,98459,20991,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_116,3.151877,2.879635,0.344353,0.344357,2.523040,0.000000,0.050644,0.001097,0.005994,11512,11581,0.005994,229,22/6/2020,3,1,0.800000,9,50,4,28684,7083,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_116,4.690040,4.254741,1.414785,1.414849,2.735939,0.096951,1.041928,0.050220,0.005382,11519,11581,0.005382,212,22/6/2020,3,1,0.800000,4,50,4,52672,12011,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_111,14.794488,14.383436,11.675729,11.675734,2.418179,0.000000,10.265598,0.257844,0.003989,15543,15605,0.003989,503,22/6/2020,3,1,0.800000,10,50,2,1623326,96969,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_121,3.415134,3.096072,1.624697,1.624702,1.463034,0.000000,0.230006,0.002656,0.000240,41696,41706,0.000240,631,22/6/2020,3,1,0.800000,9,50,2,60102,3331,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_116,5.662189,5.413819,2.277790,2.277794,3.004522,0.000000,1.892780,0.103176,0.005295,11520,11581,0.005295,200,22/6/2020,3,1,0.800000,10,50,4,679042,61435,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_121,2.663034,2.469329,0.379608,0.379612,2.080576,0.000000,0.055324,0.001253,0.001304,23764,23795,0.001304,241,22/6/2020,3,1,0.800000,9,50,4,31352,3970,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_116,11.690593,10.690856,8.622925,8.622929,1.814888,0.000000,7.517085,0.222756,0.005941,19524,19640,0.005941,466,22/6/2020,3,1,0.800000,10,50,2,1338734,101240,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_121,3.896736,3.574458,1.510709,1.510760,1.942706,0.110951,1.147124,0.030217,0.001136,23768,23795,0.001136,245,22/6/2020,3,1,0.800000,4,50,4,55279,6617,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_121,5.333422,4.842433,2.927265,2.927269,1.819627,0.000000,2.466705,0.124860,0.001136,23768,23795,0.001136,228,22/6/2020,3,1,0.800000,10,50,4,741450,45229,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_121,10.659190,10.040030,8.470444,8.470489,1.394326,0.169003,6.594588,0.070623,0.000240,41696,41706,0.000240,729,22/6/2020,3,1,0.800000,4,50,2,98151,8295,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_001,7.168923,6.677641,1.205482,1.205486,5.443367,0.000000,0.662573,0.010836,0.007544,3314,3339,0.007544,377,22/6/2020,3,1,0.800000,9,100,2,264800,193800,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_001,6.151147,5.760279,0.396463,0.396466,5.348275,0.000000,0.151564,0.003147,0.005528,1990,2001,0.005528,234,22/6/2020,3,1,0.800000,9,100,4,134800,94404,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_121,19.618354,18.709531,16.842413,16.842418,1.601764,0.000000,14.904813,0.229444,0.000240,41696,41706,0.000240,714,22/6/2020,3,1,0.800000,10,50,2,1475150,66428,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_001,15.302817,14.119125,7.132570,7.132665,6.531415,0.436267,5.706326,0.248439,0.005528,1990,2001,0.005528,293,22/6/2020,3,1,0.800000,4,100,4,191187,111319,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_001,23.355473,22.126365,15.363603,15.363647,5.940732,0.806828,12.901890,0.404852,0.007544,3314,3339,0.007544,459,22/6/2020,3,1,0.800000,4,100,2,325561,192178,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_006,11.515287,11.284260,2.842669,2.842670,8.426536,0.000000,1.046486,0.008476,0.000685,30644,30665,0.000685,760,22/6/2020,3,1,0.800000,9,100,2,256762,120326,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_001,32.515676,31.470588,23.081153,23.081157,6.718770,0.000000,21.107304,0.830030,0.005528,1990,2001,0.005528,283,22/6/2020,3,1,0.800000,10,100,4,6546551,2851077,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_006,20.823087,20.205548,1.384801,1.384806,18.791419,0.000000,0.349687,0.003397,0.000000,16893,16893,0.000000,554,22/6/2020,3,1,0.800000,9,100,4,130762,51713,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_006,41.289468,40.593177,29.851292,29.851360,10.198745,0.530406,23.768115,0.464299,0.000685,30644,30665,0.000685,791,22/6/2020,3,1,0.800000,4,100,2,363311,132870,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_006,33.946154,31.882456,14.124380,14.124471,17.313413,0.426895,10.454624,0.262631,0.000000,16893,16893,0.000000,578,22/6/2020,3,1,0.800000,4,100,4,201174,64103,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_001,80.901810,77.145558,66.810564,66.810569,7.388390,0.000000,62.714322,1.811226,0.007544,3314,3339,0.007544,482,22/6/2020,3,1,0.800000,10,100,2,13112851,4187112,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_011,31.148069,30.219108,10.619974,10.619979,19.571497,0.000000,2.016143,0.011659,0.000117,93890,93901,0.000117,1285,22/6/2020,3,1,0.800000,9,100,2,248432,52456,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_006,60.088800,58.187643,36.474608,36.474612,19.937279,0.000000,32.861045,1.130608,0.000000,16893,16893,0.000000,521,22/6/2020,3,1,0.800000,10,100,4,6350609,132121,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_011,59.008068,56.713543,38.348385,38.348437,17.688374,0.665927,29.107960,0.300999,0.000107,93891,93901,0.000107,1175,22/6/2020,3,1,0.800000,4,100,2,329663,57314,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_011,23.170202,22.348031,2.911994,2.911999,19.409240,0.000000,0.535351,0.005366,0.001514,50194,50270,0.001514,663,22/6/2020,3,1,0.800000,9,100,4,126732,38699,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_011,36.564907,35.502175,16.124103,16.124192,18.952440,0.404694,12.088781,0.131149,0.001474,50196,50270,0.001474,702,22/6/2020,3,1,0.800000,4,100,4,197585,53447,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_006,118.226805,110.820636,94.939648,94.939652,12.055372,0.000000,88.123381,2.020145,0.000685,30644,30665,0.000685,816,22/6/2020,3,1,0.800000,10,100,2,12714869,2362072,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_016,42.575798,40.916505,19.244597,19.244601,21.654332,0.000000,2.354402,0.012031,0.000311,209054,209119,0.000311,1487,22/6/2020,3,1,0.800000,9,100,2,262251,28694,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_011,60.886984,58.889865,37.235421,37.235424,19.989676,0.000000,33.419581,0.866028,0.001434,50198,50270,0.001434,735,22/6/2020,3,1,0.800000,10,100,4,6155467,655936,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_016,24.088515,23.585533,4.225445,4.225449,19.338193,0.000000,0.527778,0.003830,0.001626,110102,110281,0.001626,881,22/6/2020,3,1,0.800000,9,100,4,133451,32737,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_016,74.406653,72.183140,55.305646,55.305700,16.400694,0.455887,39.091749,0.188394,0.000297,209057,209119,0.000297,1531,22/6/2020,3,1,0.800000,4,100,2,347883,35564,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_016,43.927755,43.197695,21.298386,21.298449,21.486162,0.396282,16.073852,0.137616,0.001608,110104,110281,0.001608,908,22/6/2020,3,1,0.800000,4,100,4,207668,51835,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_021,40.353508,39.169066,25.801301,25.801305,13.354619,0.000000,2.895747,0.012728,0.000074,457811,457845,0.000074,1759,22/6/2020,3,1,0.800000,9,100,2,284692,23070,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_021,65.416311,63.024927,46.110381,46.110447,16.233478,0.669299,30.556366,0.253731,0.000068,457814,457845,0.000068,1575,22/6/2020,3,1,0.800000,4,100,2,295204,30815,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_011,184.077380,180.067756,155.348326,155.348332,21.481382,0.000000,142.908686,2.257362,0.000107,93891,93901,0.000107,1211,22/6/2020,3,1,0.800000,10,100,2,12302534,855347,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_021,26.886260,26.347072,15.379577,15.379629,10.492777,0.458379,11.385248,0.102320,0.000055,237389,237402,0.000055,875,22/6/2020,3,1,0.800000,4,100,4,214925,18239,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_016,90.762687,89.646961,67.272367,67.272373,21.114499,0.000000,60.977168,1.217649,0.001553,110110,110281,0.001553,863,22/6/2020,3,1,0.800000,10,100,4,6480937,377257,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_021,17.238938,16.432164,5.300603,5.300607,11.113052,0.000000,0.591307,0.004518,0.000059,237388,237402,0.000059,952,22/6/2020,3,1,0.800000,9,100,4,144492,10674,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_026,4.516129,4.470808,0.891175,0.891180,3.550315,0.000000,0.587451,0.009220,0.352941,68,92,0.352941,303,22/6/2020,3,1,0.800000,9,100,2,281558,220858,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_026,14.936112,14.769832,11.721489,11.721537,2.452066,0.586288,10.176427,0.448977,0.210526,76,92,0.210526,322,22/6/2020,3,1,0.800000,4,100,2,405687,289855,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_026,4.272856,4.233517,0.315450,0.315454,3.894752,0.000000,0.124571,0.002880,0.000000,141,141,0.000000,186,22/6/2020,3,1,0.800000,9,100,4,142958,102538,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_026,11.597792,11.444142,5.642408,5.642513,5.265698,0.515672,4.695961,0.302970,0.000000,141,141,0.000000,209,22/6/2020,3,1,0.800000,4,100,4,222072,145661,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_026,25.920471,25.500283,18.125837,18.125841,5.584109,0.000000,16.300418,1.225606,0.000000,141,141,0.000000,204,22/6/2020,3,1,0.800000,10,100,4,6941686,144444,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_031,38.521635,38.132834,25.926001,25.926077,11.373840,0.818571,21.487347,0.629599,0.000314,12725,12729,0.000314,629,22/6/2020,3,1,0.800000,4,100,2,406100,162946,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_031,14.617338,14.472930,2.723139,2.723141,11.722782,0.000000,1.139555,0.010694,0.000314,12725,12729,0.000314,697,22/6/2020,3,1,0.800000,9,100,2,263918,126418,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_021,66.175883,65.245398,47.359211,47.359215,16.305102,0.000000,43.023174,1.082489,0.000055,237389,237402,0.000055,831,22/6/2020,3,1,0.800000,10,100,4,7015902,190304,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_026,54.006856,53.244556,47.611892,47.611896,2.719394,0.000000,45.293169,1.349570,0.210526,76,92,0.210526,308,22/6/2020,3,1,0.800000,10,100,2,13942372,6033243,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_031,10.005780,9.923720,1.129701,1.129705,8.771808,0.000000,0.348898,0.004784,0.008192,7080,7138,0.008192,396,22/6/2020,3,1,0.800000,9,100,4,134318,68018,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_031,19.029111,18.519157,9.174389,9.174463,8.879449,0.449540,7.501556,0.195170,0.008192,7080,7138,0.008192,445,22/6/2020,3,1,0.800000,4,100,4,218101,96144,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_031,30.620421,30.263913,22.764350,22.764354,6.190453,0.000000,20.656967,0.636927,0.008192,7080,7138,0.008192,454,22/6/2020,3,1,0.800000,10,100,4,6523096,2047551,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_036,21.452556,21.022332,4.522974,4.522977,16.472857,0.000000,1.004600,0.006766,0.002069,56555,56672,0.002069,940,22/6/2020,3,1,0.800000,9,100,2,252648,66655,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_016,244.642228,240.936184,215.139354,215.139358,23.500640,0.000000,196.200982,1.818495,0.000277,209061,209119,0.000277,1675,22/6/2020,3,1,0.800000,10,100,2,12986625,346062,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_036,55.638583,55.047208,29.961059,29.961117,24.276794,0.791902,24.790217,0.241968,0.001715,56575,56672,0.001715,927,22/6/2020,3,1,0.800000,4,100,2,409099,90294,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_036,18.908585,18.723873,2.047413,2.047416,16.654717,0.000000,0.343742,0.003462,0.003900,30773,30893,0.003900,633,22/6/2020,3,1,0.800000,9,100,4,128848,36795,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_036,41.552075,41.095584,15.982018,15.982125,24.641938,0.451892,12.542032,0.216869,0.003900,30773,30893,0.003900,610,22/6/2020,3,1,0.800000,4,100,4,222449,58025,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_036,49.291760,48.694376,29.694813,29.694816,17.871311,0.000000,26.566010,0.860869,0.003900,30773,30893,0.003900,613,22/6/2020,3,1,0.800000,10,100,4,6258189,665605,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_031,128.590456,127.431498,111.823671,111.823676,12.349162,0.000000,104.702787,2.019842,0.000314,12725,12729,0.000314,771,22/6/2020,3,1,0.800000,10,100,2,13069192,3064689,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_041,48.264323,47.418494,15.475544,15.475549,31.917026,0.000000,2.312409,0.013422,0.001211,237735,238023,0.001211,1350,22/6/2020,3,1,0.800000,9,100,2,294297,57981,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_021,261.411127,257.785659,243.535908,243.535911,11.892094,0.000000,224.437959,2.518277,0.000068,457814,457845,0.000068,1552,22/6/2020,3,1,0.800000,10,100,2,14097404,348864,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_041,76.920853,75.506209,53.580775,53.580856,21.188444,0.727285,42.177081,0.451373,0.001060,237771,238023,0.001060,1341,22/6/2020,3,1,0.800000,4,100,2,454875,74972,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_041,28.887815,28.495826,3.389991,3.389995,25.081037,0.000000,0.472359,0.004442,0.001173,126123,126271,0.001173,767,22/6/2020,3,1,0.800000,9,100,4,149197,29637,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_041,41.806563,41.294944,20.270176,20.270289,20.378841,0.630776,16.015403,0.309313,0.001118,126130,126271,0.001118,744,22/6/2020,3,1,0.800000,4,100,4,256989,48204,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
