NameInstance,n,m,tot_real_time,tot_cputime,tot_bb,tot_lb,tot_lb_root,tot_heuristic,tot_build_dd,tot_pricing,tot_reduce_cost_fixing,rel_error,global_lower_bound,global_upper_bound,first_rel_error,global_upper_bound_root,global_lowerbound_root,nb_generated_col,nb_generated_col_root,nb_nodes_explored,date,nb_iterations_rvnd,stabilization,alpha,pricing_solver,first_size_graph,size_after_reduced_cost,strong_branching,branching_point,mip_nb_vars,mip_nb_constr,mip_obj_bound,mip_obj_bound_lp,mip_rel_gap,mip_run_time,mip_status,mip_nb_iter_simplex
wt040_086,40,2,75.35024772491306,74.268203,19.831280000000007,13.060861999999993,2.9213549999999984,54.223791,0.20335599999999943,5.604740999999535,2.1615339999999534,0,6048,6048,0.008672448297419538,6048,5996,3895,377,7,21/06/03,15000,1,0.8,4,35968,4170,20,0.4,0,0,0,0,0,110,0,0
wt040_086,40,2,68.77779353037477,67.969076,13.466047000000003,9.489354000000006,2.7959169999999958,54.356781999999995,0.1429239999999936,4.211870999999768,1.424568999999913,0,6048,6048,0.008672448297419538,6048,5996,3938,458,5,21/06/03,15000,1,0.8,4,35968,4662,20,0.5,0,0,0,0,0,110,0,0
wt040_016,40,2,211.3825362417847,207.57825,168.84377999999998,92.64364299999983,1.4528239999999997,38.625733999999994,0.10836499999999916,29.781459999997814,12.311690999999833,0,38356,38356,0.0020639026046434176,38356,38277,41853,395,69,21/06/03,15000,1,0.8,4,28623,5561,20,0.3,0,0,0,0,0,110,0,0
wt040_081,40,2,110.97203689813614,109.206858,71.52605399999999,36.79402899999985,1.3291790000000034,37.552893000000005,0.12389099999999331,16.772088000000096,7.84465600000005,0,571,571,0.2705099772272506,573,451,9581,303,12,21/06/03,15000,1,0.8,4,33177,12708,20,0.2,0,0,0,0,0,110,0,0
wt040_096,40,2,40.40078359656036,39.957156,5.667608999999999,4.516579999999998,3.195348999999993,34.0957,0.19014800000000065,2.073589999999946,0.17316999999999894,0,66116,66116,9.075782786128033e-05,66116,66110,1068,529,4,21/06/03,15000,1,0.8,4,31251,1700,20,0.5,0,0,0,0,0,110,0,0
wt040_121,40,2,29.43712093308568,29.226976999999998,4.675764999999998,3.9010469999999984,2.6345579999999984,24.401345,0.14870499999999964,1.9299150000000544,0.14703499999999892,0,64516,64516,0.00013951974204133629,64516,64507,1174,441,2,21/06/03,15000,1,0.8,4,34422,1818,20,0.3,0,0,0,0,0,110,0,0
wt040_121,40,2,42.82871071714908,42.45547,4.461447,3.841399999999993,2.7545160000000024,37.819296,0.17027700000000578,2.034523000000057,0.11509900000000073,0,64516,64516,0.00013951974204133629,64516,64507,1222,438,2,21/06/03,15000,1,0.8,4,34422,1697,20,0.2,0,0,0,0,0,110,0,0
wt040_121,40,2,34.25558245182037,33.817633,4.091056999999999,3.6878209999999925,2.9064580000000007,29.559553,0.1635440000000017,2.042894999999991,0.08367599999998987,0,64516,64516,0.00013951974204133629,64516,64507,1089,461,4,21/06/03,15000,1,0.8,4,34422,1831,20,0.5,0,0,0,0,0,110,0,0
wt040_121,40,2,46.48530697263777,45.801303,7.310590999999995,6.047587000000007,3.863527000000005,38.246275,0.241734000000001,3.016349000000048,0.2751749999999902,0,64516,64516,0.00013951974204133629,64516,64507,1543,484,2,21/06/03,15000,1,0.8,4,34422,1878,20,0.4,0,0,0,0,0,110,0,0
wt050_006,50,4,542.8427573163062,532.946049,464.2130149999999,257.6627879999992,1.2794600000000003,68.620452,0.1055640000000011,109.00726499999686,59.596960999999325,0,8317,8317,0.00228970836318514,8317,8298,70450,296,163,21/06/03,15000,1,0.8,4,26973,7103,20,0.2,0,0,0,0,0,110,0,0
wt040_111,40,2,95.59967232681811,94.382696,43.982077000000004,28.21666900000011,3.240133,50.231437,0.16488699999999312,9.130003000000073,2.941094000000156,0,17936,17936,0.0021791361679511013,17936,17897,13874,437,15,21/06/03,15000,1,0.8,4,42861,3402,20,0.2,0,0,0,0,0,110,0,0
wt040_081,40,2,181.6908379374072,179.40400000000002,129.41267200000001,72.41200199999979,1.5713190000000026,49.862073,0.12569799999999987,31.208606999997436,10.179914000000075,0,571,571,0.26607538743663994,571,451,21081,310,40,21/06/03,15000,1,0.8,4,33177,12667,20,0.5,0,0,0,0,0,110,0,0
wt040_081,40,2,195.79402207117528,192.98340100000001,157.496506,84.320998,1.6762659999999983,35.342437000000004,0.13999299999999693,38.9591070000001,14.457445999999933,0,571,571,0.26607538743663994,571,451,22183,321,35,21/06/03,15000,1,0.8,4,33177,12630,20,0.4,0,0,0,0,0,110,0,0
wt040_116,40,2,117.67815703805536,115.76952,81.12735099999999,48.48665000000007,2.0316259999999957,34.509551,0.12757799999999975,16.83233000000093,6.274652999999887,0,25870,25870,0.004114267970652295,25870,25764,17324,374,18,21/06/03,15000,1,0.8,4,34489,6088,20,0.3,0,0,0,0,0,110,0,0
wt040_116,40,2,124.53664764668792,122.750048,87.043555,54.635701000000005,2.2481289999999987,35.553604,0.14913500000000113,16.810192999999735,5.947042999999994,0,25870,25870,0.004114267970652295,25870,25764,25386,403,22,21/06/03,15000,1,0.8,4,34489,6076,20,0.2,0,0,0,0,0,110,0,0
wt040_116,40,2,120.43703244812787,118.615278,83.097191,51.52003100000004,1.9023279999999971,35.385858,0.12871699999999464,16.493438999999853,6.08056899999989,0,25870,25870,0.004114267970652295,25870,25764,22059,340,31,21/06/03,15000,1,0.8,4,34489,6060,20,0.5,0,0,0,0,0,110,0,0
wt050_006,50,2,81.5135544501245,80.49811700000001,34.37445400000001,22.646525999999994,2.868883999999994,45.867015,0.24502600000000285,13.614082000000167,5.395808999999971,0,14272,14272,0.0007713344084726643,14272,14261,4468,370,11,21/06/03,15000,1,0.8,4,47825,13360,20,0.2,0,0,0,0,0,110,0,0
wt050_061,50,4,527.6788315363228,518.099326,434.427925,222.14505599999904,0.9853159999999974,83.53349299999999,0.13362700000000416,62.05080000000227,31.38560499999886,0,7898,7898,0.0061146496807497255,7898,7850,71839,200,181,21/06/03,15000,1,0.8,4,32396,6555,20,0.4,0,0,0,0,0,110,0,0
wt040_116,40,2,154.5106761911884,152.33054199999998,105.63797400000001,66.5899300000001,3.195482999999996,46.5577,0.12975099999999884,26.110259000001264,9.502884999999864,0,25870,25870,0.004114267970652295,25870,25764,22776,385,21,21/06/03,15000,1,0.8,4,34489,6443,20,0.4,0,0,0,0,0,110,0,0
wt040_111,40,2,171.31534061487764,168.48386,118.798282,67.62742599999986,3.3911939999999987,49.483302,0.19924200000000525,22.80031399999735,10.032360999999597,0,17936,17936,0.0021791361679511013,17936,17897,31386,404,34,21/06/03,15000,1,0.8,4,42861,3386,20,0.5,0,0,0,0,0,110,0,0
wt050_006,50,2,111.7647542571649,110.47698700000001,53.813887,32.60144099999999,3.5252669999999995,56.315281,0.34347100000000097,17.799847999999976,6.737409999999997,0,14272,14272,0.0007713344084726643,14272,14261,4885,403,9,21/06/03,15000,1,0.8,4,47825,12769,20,0.3,0,0,0,0,0,110,0,0
wt040_111,40,2,188.2969000423327,185.090841,144.09936,84.78886199999987,2.9085490000000007,40.812974000000004,0.17352899999999494,27.124511000001092,12.004834000000173,0,17936,17936,0.0021791361679511013,17936,17897,34721,430,34,21/06/03,15000,1,0.8,4,42861,3391,20,0.3,0,0,0,0,0,110,0,0
wt050_011,50,2,68.15460529737175,67.318555,18.685756999999995,12.564383000000014,3.0331550000000007,48.452783,0.17217600000000033,5.625381999999874,0.9762929999999699,0,23028,23028,0.001217391304294896,23028,23000,3521,447,2,21/06/03,15000,1,0.8,4,43454,8837,20,0.2,0,0,0,0,0,110,0,0
wt050_006,50,4,658.2706773392856,645.9359499999999,587.5777969999999,324.3255249999994,1.0954660000000018,58.248867000000004,0.10235099999999875,145.46763499999338,77.9094190000019,0,8317,8317,0.00228970836318514,8317,8298,85120,287,211,21/06/03,15000,1,0.8,4,26973,7104,20,0.3,0,0,0,0,0,110,0,0
wt050_011,50,2,73.42290741577744,72.716427,25.429904,16.50773599999998,3.2156769999999995,47.080327000000004,0.2016010000000037,8.098069000000038,1.6592110000000062,0,23028,23028,0.001217391304294896,23028,23000,3204,467,2,21/06/03,15000,1,0.8,4,43454,8810,20,0.3,0,0,0,0,0,110,0,0
wt040_111,40,2,211.15726071037352,207.339934,151.734049,89.402801,3.9171929999999975,55.365051,0.2407839999999979,28.58510599999874,12.675211000000012,0,17936,17936,0.0021791361679511013,17936,17897,41993,443,43,21/06/03,15000,1,0.8,4,42861,3420,20,0.4,0,0,0,0,0,110,0,0
wt050_006,50,2,106.4486739076674,105.530523,40.897679999999994,26.78519200000008,3.1411110000000093,64.306307,0.322275999999988,16.04996800000066,7.761016000000183,0,14272,14272,0.0007713344084726643,14272,14261,5026,377,11,21/06/03,15000,1,0.8,4,47825,13762,20,0.5,0,0,0,0,0,110,0,0
wt050_021,50,2,35.70000275503844,35.367156,4.757009,4.556143000000009,4.187268000000003,30.422379999999997,0.17928799999999967,2.3663659999999638,0.0717690000000033,0,111069,111069,1.8007148837926595e-05,111069,111067,1005,762,2,21/06/03,15000,1,0.8,4,36837,1971,20,0.4,0,0,0,0,0,110,0,0
wt050_021,50,2,44.777678477577865,44.335402,7.589117999999999,6.094505999999967,4.0150660000000045,36.542842,0.1994720000000001,2.4859549999999473,0.11196399999999329,0,111069,111069,1.8007148837926595e-05,111069,111067,2279,750,5,21/06/03,15000,1,0.8,4,36837,1996,20,0.2,0,0,0,0,0,110,0,0
wt050_021,50,2,45.43137019779533,44.972309,11.901144000000002,9.098518999999996,4.929150999999997,32.79375,0.2699649999999991,3.0869729999998796,0.08935999999999922,0,111069,111069,1.8007148837926595e-05,111069,111067,3683,804,5,21/06/03,15000,1,0.8,4,36837,2212,20,0.3,0,0,0,0,0,110,0,0
wt050_026,50,2,33.03914037626237,32.578505,1.2695429999999988,1.2627929999999985,1.2627960000000016,31.119904000000002,0.18083500000000186,0.9126930000000257,0.0366069999999965,0,26,26,0,26,26,222,222,0,21/06/03,15000,1,0.8,4,42722,0,20,0.2,0,0,0,0,0,110,0,0
wt050_026,50,2,26.287390487268567,26.100115,1.2690160000000006,1.2625299999999982,1.2625320000000002,24.637055,0.18374500000000182,0.9092349999999989,0.03563600000000022,0,26,26,0,26,26,222,222,0,21/06/03,15000,1,0.8,4,42722,0,20,0.4,0,0,0,0,0,110,0,0
wt050_006,50,2,145.21292538195848,143.48050600000002,87.215869,56.00264800000005,3.640554999999999,55.966108,0.2905709999999999,37.84963400000009,19.536795000000332,0,14272,14272,0.0007713344084726643,14272,14261,6735,408,10,21/06/03,15000,1,0.8,4,47825,12815,20,0.4,0,0,0,0,0,110,0,0
wt050_021,50,2,49.85090028960258,49.096258,10.346043000000002,7.808100999999986,4.603244999999994,38.536241,0.20981100000000197,3.262021000000189,0.10650599999998889,0,111069,111069,1.8007148837926595e-05,111069,111067,3521,786,8,21/06/03,15000,1,0.8,4,36837,2016,20,0.5,0,0,0,0,0,110,0,0
wt040_081,40,2,324.6469412399456,319.64041299999997,267.740638,142.23038999999963,1.5862899999999982,51.732538,0.16247599999999807,70.01371899999813,27.33231600000031,0,571,571,0.27272727212255593,574,451,39055,286,48,21/06/03,15000,1,0.8,4,33177,12687,20,0.3,0,0,0,0,0,110,0,0
wt050_026,50,2,37.89004557579756,37.567378999999995,1.5011969999999977,1.4911090000000016,1.4911129999999986,35.805459,0.2524610000000038,0.9608770000000746,0.04868199999999945,0,26,26,0,26,26,222,222,0,21/06/03,15000,1,0.8,4,42722,0,20,0.3,0,0,0,0,0,110,0,0
wt050_011,50,2,129.90415943227708,128.557741,65.9109,40.890358000000084,2.911983999999997,62.434077,0.2082629999999952,18.483902000000192,5.473578000000074,0,23028,23028,0.001217391304294896,23028,23000,7503,440,8,21/06/03,15000,1,0.8,4,43454,8782,20,0.5,0,0,0,0,0,110,0,0
wt050_026,50,2,40.33663860056549,39.559789,1.9198170000000019,1.9059939999999997,1.9059949999999972,37.293435,0.3395319999999984,1.4045670000000428,0.07104799999999756,0,26,26,0,26,26,222,222,0,21/06/03,15000,1,0.8,4,42722,0,20,0.5,0,0,0,0,0,110,0,0
wt050_006,50,4,733.7862687576562,720.3873090000001,662.0621749999999,360.87195499999814,0.9700130000000016,58.208985,0.11245999999999867,168.58500800000323,93.26962199999664,0,8317,8317,0.00228970836318514,8317,8298,86529,303,218,21/06/03,15000,1,0.8,4,26973,7086,20,0.4,0,0,0,0,0,110,0,0
wt040_066,40,2,364.35936475079507,359.05836400000004,329.875305,188.55560499999956,2.1214869999999983,29.025429,0.15629500000000007,77.83422300000404,28.303280000000363,0,35279,35279,0.004241389125982311,35279,35130,61437,349,73,21/06/03,15000,1,0.8,4,34477,8565,20,0.4,0,0,0,0,0,110,0,0
wt050_011,50,2,164.11316815484315,162.44444099999998,115.609193,66.6297129999999,3.224322000000001,46.632243,0.19617900000000077,28.02563100000051,10.540456000000027,0,23028,23028,0.001217391304294896,23028,23000,13633,448,11,21/06/03,15000,1,0.8,4,43454,8761,20,0.4,0,0,0,0,0,110,0,0
wt050_041,50,2,63.20730207208544,62.553203,12.729943000000006,10.285010000000007,5.334374999999994,49.521654,0.29268899999999576,4.8107250000000406,0.5897229999999851,0,38058,38058,0.0027930016862670478,38058,37952,1959,653,2,21/06/03,15000,1,0.8,4,50054,8778,20,0.5,0,0,0,0,0,110,0,0
wt050_041,50,2,83.22995593305677,82.308117,32.235634000000005,20.325582999999924,4.929816000000002,49.806268,0.2592870000000005,8.599588000000061,1.6782530000000406,0,38058,38058,0.0027930016862670478,38058,37952,5432,678,7,21/06/03,15000,1,0.8,4,50054,8708,20,0.4,0,0,0,0,0,110,0,0
wt050_031,50,2,118.57587816752493,117.537088,74.75958800000001,41.657457999999984,2.4731789999999947,42.571941,0.1983809999999977,29.320035999999696,12.664631000000114,0,5378,5378,0.01682737757291976,5378,5289,4293,359,10,21/06/03,15000,1,0.8,4,50634,21587,20,0.3,0,0,0,0,0,110,0,0
wt040_066,40,2,455.7011280236766,448.278109,419.20261300000004,229.29926900000083,2.0356140000000025,28.927431000000002,0.14530300000000196,70.81215400000457,29.81540799999888,0,35279,35279,0.004241389125982311,35279,35130,96925,382,119,21/06/03,15000,1,0.8,4,34477,8546,20,0.3,0,0,0,0,0,110,0,0
wt050_051,50,2,0.3234677892178297,0.26755999999999996,0.06505099999999997,0.05849600000000002,0.058497999999999994,0.0009089999999999966,0.195231,0.05834,0.042498000000000036,0,0,0,0,0,0,1,1,0,21/06/03,15000,1,0.8,4,45580,0,20,0.2,0,0,0,0,0,110,0,0
wt050_051,50,2,0.4233912182971835,0.37833100000000003,0.08082099999999998,0.07418800000000003,0.07419100000000001,0.0008300000000000009,0.291908,0.073994,0.057057000000000024,0,0,0,0,0,0,1,1,0,21/06/03,15000,1,0.8,4,45580,0,20,0.3,0,0,0,0,0,110,0,0
wt050_051,50,2,0.44364052545279264,0.383412,0.087092,0.07952799999999999,0.07953100000000002,0.0005250000000000012,0.291617,0.07930900000000002,0.06068499999999999,0,0,0,0,0,0,1,1,0,21/06/03,15000,1,0.8,4,45580,0,20,0.4,0,0,0,0,0,110,0,0
wt050_051,50,2,0.43138879258185625,0.39098299999999997,0.084148,0.07308900000000002,0.07309300000000002,0.0014799999999999987,0.29439000000000004,0.07287199999999999,0.055111999999999994,0,0,0,0,0,0,1,1,0,21/06/03,15000,1,0.8,4,45580,0,20,0.5,0,0,0,0,0,110,0,0
wt040_066,40,2,466.65731159970164,459.418546,427.543844,237.16010200000056,2.125987999999996,31.700817999999998,0.16951500000000053,79.89718500001123,32.932601999999775,0,35279,35279,0.004241389125982311,35279,35130,85405,365,89,21/06/03,15000,1,0.8,4,34477,8558,20,0.5,0,0,0,0,0,110,0,0
wt050_041,50,2,129.37621775642037,127.832129,51.58906499999999,33.80209899999997,6.884274000000005,75.845914,0.38902399999999204,15.477836999999738,3.583839999999981,0,38058,38058,0.0027930016862670478,38058,37952,5383,681,6,21/06/03,15000,1,0.8,4,50054,8736,20,0.3,0,0,0,0,0,110,0,0
wt050_036,50,2,151.95679394342005,150.08872599999998,94.784643,57.257362000000136,3.0518590000000003,55.045929,0.2550099999999986,27.880857000000354,9.098777999999932,0,18956,18956,0.003440791911310106,18956,18891,10482,384,9,21/06/03,15000,1,0.8,4,52878,9291,20,0.4,0,0,0,0,0,110,0,0
wt050_056,50,2,48.84303529467434,48.27686,7.654340000000005,5.468567999999998,2.4432649999999967,40.389022999999995,0.22551599999999894,4.076798999999902,0.7467639999999847,0,761,761,0.04246575336648527,761,730,784,288,5,21/06/03,15000,1,0.8,4,48655,23555,20,0.4,0,0,0,0,0,110,0,0
wt050_036,50,2,208.32581182010472,205.938775,125.323762,77.56411899999995,4.2210740000000015,80.233108,0.37311399999998685,31.88820400000064,10.86320399999994,0,18956,18956,0.003440791911310106,18956,18891,15068,388,17,21/06/03,15000,1,0.8,4,52878,9301,20,0.5,0,0,0,0,0,110,0,0
wt050_006,50,4,922.1323911221698,904.336038,832.106703,454.7450530000022,0.9595410000000015,72.121645,0.1026690000000059,219.5217879999984,118.57413600000018,0,8317,8317,0.00228970836318514,8317,8298,116529,291,278,21/06/03,15000,1,0.8,4,26973,7093,20,0.5,0,0,0,0,0,110,0,0
wt050_036,50,2,227.0882104737684,224.467863,162.93486099999998,101.13666900000013,4.6151629999999955,61.222667,0.3015280000000047,35.36520399999827,11.234702000000283,0,18956,18956,0.003440791911310106,18956,18891,27279,466,30,21/06/03,15000,1,0.8,4,52878,9386,20,0.3,0,0,0,0,0,110,0,0
wt050_056,50,2,99.23806035052985,98.222994,53.34951900000001,27.386118999999958,1.8887709999999984,44.656536,0.209889000000004,19.36631999999979,7.434459000000018,0,761,761,0.04246575336648527,761,730,2189,274,7,21/06/03,15000,1,0.8,4,48655,48655,20,0.3,0,0,0,0,0,110,0,0
wt050_056,50,2,80.94040586892515,79.63859,29.165595000000003,17.184414000000025,2.047701999999994,50.132831,0.33556899999999956,12.06390999999968,4.595432999999943,0,761,761,0.04246575336648527,761,730,2219,237,8,21/06/03,15000,1,0.8,4,48655,24472,20,0.5,0,0,0,0,0,110,0,0
wt050_056,50,2,119.37712898291647,117.91656499999999,46.27853999999999,24.497795999999994,2.8489259999999916,71.283389,0.34689699999999846,15.089482000000132,5.076598000000018,0,761,761,0.04246575336648527,761,730,2671,284,11,21/06/03,15000,1,0.8,4,48655,22775,20,0.2,0,0,0,0,0,110,0,0
wt050_041,50,2,245.16374201327562,242.559323,179.327611,100.80270699999997,4.9186929999999975,62.95397,0.2705300000000008,39.71141800000079,10.03341899999981,0,38058,38058,0.0027930016862670478,38058,37952,20546,680,16,21/06/03,15000,1,0.8,4,50054,8767,20,0.2,0,0,0,0,0,110,0,0
wt050_066,50,2,55.70997146144509,55.468426,5.096775999999998,5.085216000000003,5.085219000000002,50.167721,0.1962919999999997,3.0949120000000576,0.059525000000000716,0,40907,40907,0,40907,40907,659,659,0,21/06/03,15000,1,0.8,4,42415,0,20,0.3,0,0,0,0,0,110,0,0
wt050_061,50,2,114.12135275360197,112.640534,53.51705,33.9698869999999,5.135482000000003,58.834243,0.2814259999999962,17.08622000000065,3.84872500000003,0,13682,13682,0.007362685907277081,13682,13582,4525,490,8,21/06/03,15000,1,0.8,4,60495,13742,20,0.2,0,0,0,0,0,110,0,0
wt050_066,50,2,81.7774383816868,81.31970799999999,5.317796000000001,5.300647999999995,5.300650999999988,75.74875700000001,0.248896000000002,2.8398459999997527,0.07481599999999844,0,40907,40907,0,40907,40907,633,633,0,21/06/03,15000,1,0.8,4,42415,0,20,0.2,0,0,0,0,0,110,0,0
wt050_066,50,2,57.661924643442035,57.085525,6.384927999999995,6.371413000000004,6.371415999999996,50.485115,0.2072640000000021,3.7845630000001336,0.07554000000000372,0,40907,40907,0,40907,40907,709,709,0,21/06/03,15000,1,0.8,4,42415,0,20,0.5,0,0,0,0,0,110,0,0
wt050_066,50,2,84.5061031030491,83.577331,6.899249999999995,6.888744000000003,6.888748000000007,76.365535,0.29950099999999225,4.130908999999747,0.09693500000000199,0,40907,40907,0,40907,40907,677,677,0,21/06/03,15000,1,0.8,4,42415,0,20,0.4,0,0,0,0,0,110,0,0
wt050_076,50,2,0.553294881246984,0.47491,0.113958,0.10340900000000003,0.10341300000000003,0.0013930000000000001,0.355578,0.10320000000000001,0.08036900000000002,0,0,0,0,0,0,1,1,0,21/06/03,15000,1,0.8,4,57822,0,20,0.2,0,0,0,0,0,110,0,0
wt050_076,50,2,0.5586317405104637,0.49373500000000003,0.12166100000000002,0.11197299999999999,0.111977,0.0004469999999999995,0.367551,0.11174200000000001,0.08689000000000002,0,0,0,0,0,0,1,1,0,21/06/03,15000,1,0.8,4,57822,0,20,0.3,0,0,0,0,0,110,0,0
wt050_076,50,2,0.550228551030159,0.482906,0.11485200000000001,0.10527900000000001,0.10528300000000002,0.0006870000000000001,0.363561,0.10506199999999999,0.08340399999999998,0,0,0,0,0,0,1,1,0,21/06/03,15000,1,0.8,4,57822,0,20,0.4,0,0,0,0,0,110,0,0
wt050_076,50,2,0.6423272825777531,0.562758,0.150488,0.13802200000000003,0.13802499999999995,0.0004880000000000006,0.407767,0.137641,0.10829599999999995,0,0,0,0,0,0,1,1,0,21/06/03,15000,1,0.8,4,57822,0,20,0.5,0,0,0,0,0,110,0,0
wt050_036,50,2,338.94239638000727,334.868771,262.84740500000004,162.78086100000002,2.930306999999999,71.77345,0.24265300000000423,63.75329399999866,22.687017999999654,0,18956,18956,0.003440791911310106,18956,18891,34188,386,49,21/06/03,15000,1,0.8,4,52878,9422,20,0.2,0,0,0,0,0,110,0,0
wt050_071,50,2,45.56983225885779,45.103948,4.908054,4.899744999999996,4.899749,39.950369,0.23633099999999985,3.0748330000001403,0.04439899999999852,0,78532,78532,0,78532,78532,686,686,0,21/06/03,15000,1,0.8,4,42291,0,20,0.2,0,0,0,0,0,110,0,0
wt050_001,50,2,536.511478706263,531.554752,496.438952,230.45634400000023,2.1088080000000033,34.806429,0.3053990000000013,157.50642599999722,58.33629600000032,0,1268,1268,0.029220779197061054,1268,1232,28910,235,41,21/06/03,15000,1,0.8,4,43076,26264,20,0.3,0,0,0,0,0,110,0,0
wt050_071,50,2,45.62601168360561,45.159565,5.370735000000003,5.360534000000001,5.360535999999996,39.544366000000004,0.23967399999999373,3.309318000000033,0.04645600000000627,0,78532,78532,0,78532,78532,645,645,0,21/06/03,15000,1,0.8,4,42291,0,20,0.5,0,0,0,0,0,110,0,0
wt050_071,50,2,59.89768793899566,59.194808,3.458289999999998,3.450533,3.450534999999995,55.509895,0.21817400000000475,2.5085319999999385,0.06089599999999962,0,78532,78532,0,78532,78532,479,479,0,21/06/03,15000,1,0.8,4,42291,0,20,0.3,0,0,0,0,0,110,0,0
wt050_071,50,2,67.94827280845493,67.396209,5.20243099999999,5.193764999999999,5.193767999999999,61.945563,0.23965099999999495,3.3183790000001565,0.04405599999999765,0,78532,78532,0,78532,78532,693,693,0,21/06/03,15000,1,0.8,4,42291,0,20,0.4,0,0,0,0,0,110,0,0
wt050_081,50,2,54.63348487671465,54.067764,5.202238000000001,4.184037000000011,3.225819999999999,48.594058,0.26655499999999677,3.0965870000000137,0.19114100000000178,0,542,542,0.007434944224098617,542,538,383,341,1,21/06/03,15000,1,0.8,4,60782,60782,20,0.5,0,0,0,0,0,110,0,0
wt050_001,50,2,600.6314712883905,595.154497,558.8390420000001,268.0862630000006,1.7171929999999946,36.105657,0.20193700000000092,192.9213190000067,72.58510999999908,0,1268,1268,0.029220779197061054,1268,1232,28174,237,35,21/06/03,15000,1,0.8,4,43076,26370,20,0.2,0,0,0,0,0,110,0,0
wt050_081,50,2,58.89047356322408,58.280916,5.953883000000005,5.273067999999995,4.586367000000003,51.941436,0.3758979999999994,3.8579139999999157,0.9759469999999837,0,542,542,0.007434944224098617,542,538,452,349,1,21/06/03,15000,1,0.8,4,60782,26216,20,0.4,0,0,0,0,0,110,0,0
wt050_081,50,2,75.57521915528923,74.765349,8.442605,6.557720000000003,4.580141999999995,65.90613,0.4087120000000084,4.591662999999784,0.40283999999999764,0,542,542,0.007434944224098617,542,538,514,462,1,21/06/03,15000,1,0.8,4,60782,60782,20,0.2,0,0,0,0,0,110,0,0
wt050_081,50,2,73.0626984545961,72.302388,4.100988000000001,3.6982380000000035,3.251858999999996,67.94188299999999,0.2549640000000011,2.6611789999998905,0.17220599999998853,0,542,542,0.007434944224098617,542,538,468,380,1,21/06/03,15000,1,0.8,4,60782,26184,20,0.3,0,0,0,0,0,110,0,0
wt040_061,40,2,824.3441318143159,807.03037,770.637824,447.11666400000166,2.103500000000004,36.256454,0.13119700000000023,146.2429449999819,63.3293869999997,0,11488,11488,0.016457264199570228,11488,11302,211565,375,285,21/06/03,15000,1,0.8,4,34784,10340,20,0.4,0,0,0,0,0,110,0,0
wt040_061,40,2,843.3015372157097,827.6530630000001,778.221399,451.25652799999955,2.450650000000003,49.231198,0.19590699999999828,154.60521899998835,62.26868199999588,0,11488,11488,0.016457264199570228,11488,11302,172910,351,214,21/06/03,15000,1,0.8,4,34784,10243,20,0.5,0,0,0,0,0,110,0,0
wt050_016,50,2,580.7188108218834,572.58061,505.14293899999996,294.88215699999967,4.115808000000001,67.168016,0.2614160000000112,79.90747900000068,20.889643999998214,0,46072,46072,0.0013257699245544376,46072,46011,94100,464,78,21/06/03,15000,1,0.8,4,38272,6580,20,0.4,0,0,0,0,0,110,0,0
wt050_096,50,2,76.64959300123155,75.64792000000001,29.238405000000007,21.228886999999958,5.658863000000004,46.124233,0.2766280000000023,5.640360000000072,0.6923189999999622,0,92822,92822,0.0002262906649688442,92822,92801,6960,525,9,21/06/03,15000,1,0.8,4,50619,4152,20,0.2,0,0,0,0,0,110,0,0
wt050_091,50,2,160.40651499293745,158.950019,83.780489,53.90186599999974,5.196908999999991,74.841952,0.3154859999999928,19.62970699999974,5.360553999999823,0,47349,47349,0.0011841075846069375,47349,47293,16794,537,14,21/06/03,15000,1,0.8,4,58096,7660,20,0.3,0,0,0,0,0,110,0,0
wt050_101,50,2,0.35620453488081694,0.303936,0.07167800000000002,0.06460099999999996,0.064604,0.0006219999999999976,0.227414,0.06439000000000003,0.052690000000000015,0,0,0,0,0,0,1,1,0,21/06/03,15000,1,0.8,4,51299,0,20,0.2,0,0,0,0,0,110,0,0
wt050_101,50,2,0.3502541147172451,0.306937,0.08190999999999998,0.07378300000000002,0.07378599999999999,0.0003859999999999992,0.220468,0.07355800000000001,0.060645000000000004,0,0,0,0,0,0,1,1,0,21/06/03,15000,1,0.8,4,51299,0,20,0.3,0,0,0,0,0,110,0,0
wt050_101,50,2,0.33941016532480717,0.29918,0.06799200000000002,0.059537000000000034,0.05953900000000001,0.00047399999999999873,0.226788,0.059365999999999974,0.04826,0,0,0,0,0,0,1,1,0,21/06/03,15000,1,0.8,4,51299,0,20,0.4,0,0,0,0,0,110,0,0
wt050_101,50,2,0.34969300776720047,0.292989,0.06756699999999999,0.06072300000000003,0.06072499999999997,0.00047400000000000046,0.22082,0.060513999999999984,0.048996999999999985,0,0,0,0,0,0,1,1,0,21/06/03,15000,1,0.8,4,51299,0,20,0.5,0,0,0,0,0,110,0,0
wt050_106,50,2,0.39261282701045275,0.35385099999999997,0.08543900000000004,0.040711,0.040715999999999974,0.0005070000000000005,0.26050599999999996,0.02760800000000002,0.021731,-0.9999999996153847,2600,0,-0.9999999996153847,0,2600,1,1,0,21/06/03,15000,1,0.8,4,59079,59079,20,0.2,0,0,0,0,0,110,0,0
