NameInstance,n,m,tot_real_time,tot_cputime,tot_bb,tot_lb,tot_lb_root,tot_heuristic,tot_build_dd,tot_pricing,tot_reduce_cost_fixing,rel_error,global_lower_bound,global_upper_bound,first_rel_error,global_upper_bound_root,global_lowerbound_root,nb_generated_col,nb_generated_col_root,nb_nodes_explored,date,nb_iterations_rvnd,stabilization,alpha,pricing_solver,first_size_graph,size_after_reduced_cost,strong_branching,branching_point,refinement,(),pruning_test,suboptimal_duals,scoring_parameter,scoring_value,mip_nb_vars,mip_nb_constr,mip_obj_bound,mip_obj_bound_lp,mip_rel_gap,mip_run_time,mip_status,mip_nb_iter_simplex
wt100_071,100,2,576.2935212217271,520.642822,171.04280899999998,129.47380699999974,119.99531300000001,346.606209,2.9576680000000124,128.99072399999625,29.93519099999986,0,327305,327305,1.5276504735669795e-05,327305,327300,3251,2474,1,21/07/13,10000,1,0.8,4,373954,7622,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_016,100,4,3348.5273542571813,3248.46573,2849.6701199999998,1761.0501350000002,52.780058,397.988948,0.741437000000019,1590.1668170000003,718.641020999991,0,110219,110219,0.0009899011915051048,110221,110112,70292,2371,56,21/07/13,10000,1,0.8,4,208872,40429,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_081,100,2,638.3101342031732,568.008745,341.013435,290.97922899999975,133.23815100000002,224.6329,2.3258620000000008,273.85775999999817,57.70560499999965,0,908,908,0.14791403268278883,908,791,5565,2019,5,21/07/13,10000,1,0.8,4,438794,198530,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_101,100,2,3.3469961024820805,2.7523679999999997,0.31171200000000043,0.2728159999999997,0.2728200000000003,0.0050110000000000016,2.394354,0.2727529999999998,0.24521300000000013,0,0,0,0,0,0,1,1,0,21/07/13,10000,1,0.8,4,423494,0,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_101,100,2,2.170528896152973,1.973207,0.60372,0.5628570000000002,0.5628610000000001,0.003278000000000003,1.3407600000000002,0.562784,0.5092740000000002,0,0,0,0,0,0,1,1,0,21/07/13,10000,1,0.8,4,423494,0,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_106,100,2,3.5965258087962866,2.8920749999999997,0.590856,0.5299790000000004,0.5299830000000001,0.004972999999999998,2.256928,0.5298459999999996,0.46889000000000003,0,0,0,0,0,0,1,1,0,21/07/13,10000,1,0.8,4,490550,0,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_106,100,2,3.8230650667101145,3.456853,0.5803579999999999,0.5286019999999998,0.528607,0.0019850000000000007,2.83671,0.5284709999999997,0.47924000000000033,0,0,0,0,0,0,1,1,0,21/07/13,10000,1,0.8,4,490550,0,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_081,100,2,701.4406409282237,628.295008,415.24034500000005,355.13938500000006,137.30906800000002,209.42737,3.590233999999981,326.5793100000035,45.14797700000048,0,908,908,0.14791403268278883,908,791,6289,2038,4,21/07/13,10000,1,0.8,4,438794,199216,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_066,100,4,3741.0020170193166,3619.234562,3045.6723779999998,1277.5923229999985,39.90548000000001,572.729079,0.7677879999999959,1249.807982000009,311.35853899999074,0,67967,67967,0.00042677811952102583,67980,67951,94098,1297,138,21/07/13,10000,1,0.8,4,209252,20416,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_031,100,4,3871.574548237957,3676.111331,3546.060008,2805.321894999995,17.609475000000003,129.37055900000001,0.6119060000000047,2545.9656650000084,1494.6921630000008,0,7130,7130,0.007062146891657888,7130,7080,34685,871,18,21/07/13,10000,1,0.8,4,219304,130478,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_046,100,2,3493.6615417562425,3264.348969,3078.6574579999997,1498.1505929999926,93.177672,182.475251,3.183568000000008,1450.4323849999776,351.24037700000576,0,422831,422831,5.9128773006865725e-05,422831,422806,95027,2059,28,21/07/13,10000,1,0.8,4,339138,26866,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_036,100,2,3970.0820686230436,3741.379563,3468.770522,1958.6996709999912,55.494523000000015,270.91093,1.656238999999971,1797.9776469999651,585.6054420000091,0,56671,56671,0.0017145685296829892,56671,56574,51523,1548,16,21/07/13,10000,1,0.8,4,411536,109589,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_036,100,2,4206.381294584833,3975.430851,3792.795703,2310.9565650000027,54.235262000000006,180.94073,1.6578639999999893,2119.026630000025,758.5070749999902,0,56671,56671,0.0017145685296829892,56671,56574,59449,1416,17,21/07/13,10000,1,0.8,4,411536,106980,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_046,100,2,4063.8695523468778,3842.57812,3649.8719459999998,1937.167918000008,67.20571000000001,190.964642,1.712633000000011,1881.267492999967,391.9294670000172,0,422831,422831,6.385907484741498e-05,422833,422806,131091,2182,34,21/07/13,10000,1,0.8,4,339138,27898,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_066,100,4,5224.373272898607,4960.7224989999995,4685.621929,2072.0120170000155,49.487753000000055,274.44649,0.6015579999999545,2016.014146999893,582.02422200002,0,67967,67967,0.0004709275801611319,67983,67951,122280,1521,172,21/07/13,10000,1,0.8,4,209252,21706,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_041,100,2,5089.965109255165,4856.216624,4663.316126999999,3034.290105000013,94.783029,191.14568,1.7195800000000077,2893.0973099999915,1088.6133099999795,0,237964,237964,0.0007906601170816623,237964,237776,137548,2577,29,21/07/13,10000,1,0.8,4,457718,63311,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_041,100,2,5285.589484692551,5044.992031,4808.069866,2696.9439680000087,103.48774000000003,235.328992,1.5609369999999956,2586.570049999778,901.5993949999678,0,237964,237964,0.0007906601170816623,237964,237776,149474,2761,38,21/07/13,10000,1,0.8,4,457718,63204,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_086,100,4,6627.446105483919,6379.527008,5806.6218770000005,3649.3161459999824,46.01876200000004,571.9530960000001,0.9162239999999429,3064.132474999801,1069.2807549999666,0,21282,21282,0.003819133386589696,21290,21209,200530,1642,97,21/07/13,10000,1,0.8,4,255520,38490,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_071,100,4,7552.037090829574,7257.87396,6990.016231,3170.8736970000477,24.999851000000035,267.203215,0.6162390000000073,3079.365585999773,452.86772500008414,0.00012889995605607792,170675,170697,0.0001347598345375701,170697,170674,211220,1094,174,21/07/13,10000,1,0.8,4,220424,21617,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_071,100,4,7642.7295092809945,7347.179418000001,6977.120461,3143.2384939999847,38.50260900000001,369.152738,0.8610869999999977,3069.185722000008,509.4748439999011,0.00011132268932115821,170675,170694,0.00011718246481527835,170694,170674,202381,1049,159,21/07/13,10000,1,0.8,4,220424,19881,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_121,100,4,7511.590783077292,7212.894088999999,7014.524133000001,3274.543973000019,29.33711200000002,197.607574,0.7345630000000085,3156.8354619999614,686.828809000006,0.00030564981935072416,127597,127636,0.00033700908356777405,127636,127593,181076,1093,153,21/07/13,10000,1,0.8,4,232006,24372,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_116,100,4,7517.899797121994,7241.283364999999,7021.240328,3288.0887369999914,39.351342999999986,219.159613,0.8483779999999967,3185.824626999863,814.9489510000562,0.0007387706855719191,101520,101595,0.0008865772208672048,101604,101514,175822,1166,150,21/07/13,10000,1,0.8,4,240108,37596,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_121,100,4,7608.383147015236,7318.942984,6999.104068,3294.210043999972,29.973187999999993,319.066555,0.7370789999999943,3193.55398399994,695.0343440000715,0.00023511524565440322,127597,127627,0.0002664722986349841,127627,127593,187315,1070,161,21/07/13,10000,1,0.8,4,232006,20978,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_086,100,4,8155.699511088431,7879.798881000001,7020.316043,4458.077863999982,39.642536000000064,858.701888,0.7365819999999985,3708.2335969999262,1490.4459969998893,0.004239483724893331,21229,21319,0.005610825592644121,21328,21209,197682,1708,106,21/07/13,10000,1,0.8,4,255520,53353,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_061,100,4,8214.496192839928,7792.161048,7369.8731419999995,7131.481751999997,35.73810599999996,421.568092,0.6636570000000006,2879.2811470000747,326.3400369999825,0.0025797089764770967,24809,24873,0.0027009594451866095,24873,24806,91224,2506,5,21/07/13,10000,1,0.8,4,224114,70636,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_111,100,4,8190.235313123092,7910.113498000001,7030.93013,3447.6990340000057,45.99620899999991,878.025325,1.1183069999999589,3302.431716000109,1096.612980999923,0.0011575562700716494,46650,46704,0.002638522427384033,46740,46617,179902,1078,128,21/07/13,10000,1,0.8,4,268358,45471,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_116,100,4,8124.930076036602,7834.714853,7002.590518999999,3128.114750999995,41.74917499999992,830.906391,1.1825000000000045,3044.3682379997435,643.3920129999931,0.0005220749029677292,101518,101571,0.0005614989065492297,101571,101514,177693,873,156,21/07/13,10000,1,0.8,4,240108,29210,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_061,100,4,8368.4936841093,8094.92409,7223.285323,5165.600555999996,31.57178799999997,870.650668,0.9302539999999908,4029.9037989999106,1630.9943890000582,0.0017723354546937751,24826,24870,0.002781585100266807,24875,24806,206383,1535,147,21/07/13,10000,1,0.8,4,224114,51371,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_111,100,4,8317.017678137869,8025.122923999999,6976.591068,3322.0299499999724,47.53075200000012,1047.409434,1.082587999999987,3164.424196999883,880.8331229999899,0.0015860088301773328,46658,46732,0.0024669112125948276,46732,46617,222213,1115,157,21/07/13,10000,1,0.8,4,268358,43420,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_061,100,2,7755.534404974431,7512.159637999999,7174.820468,5413.743538000024,161.69039100000003,335.24586500000004,2.054455999999959,4670.622669000053,942.2715959999598,0.002485701715739426,45460,45573,0.003567417585968875,45573,45411,171755,5128,18,21/07/13,10000,1,0.8,4,425856,172438,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_096,100,2,6580.859405744821,6402.850896,6101.480177,3332.518260999998,105.973816,299.117997,2.211455000000001,3182.5038819999913,780.8020509999938,0,254194,254194,0.00020067442345372222,254194,254143,268100,2281,60,21/07/13,10000,1,0.8,4,367624,34188,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_066,100,2,7736.305678458884,7483.041629,7185.528343999999,4284.305648999996,141.02079599999996,295.198458,2.2731620000000134,3916.6294799999673,1602.129815000067,0.0006564897571726925,126430,126513,0.0009018202529771791,126525,126411,282766,3018,77,21/07/13,10000,1,0.8,4,382082,56666,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_066,100,2,7602.480159830302,7343.528571,7025.30787,4216.539123000021,106.17264499999999,316.516584,1.6732680000000073,3839.572093999972,1553.3705829999853,0.0006564897571726925,126430,126513,0.0008068918052953708,126513,126411,279603,2786,75,21/07/13,10000,1,0.8,4,382082,52942,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_086,100,2,7553.283610170707,7347.140843,7067.6638570000005,6398.775663000011,366.86297400000007,277.668651,1.7653639999999768,5607.4604210000025,2715.909087999994,0.012558306422330096,36231,36686,0.012865819988601165,36686,36220,126319,8479,5,21/07/13,10000,1,0.8,4,492908,209875,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_091,100,2,7664.584201022983,7452.760028000001,7049.357538,4781.363287999971,160.66536299999996,401.085787,2.2716759999999567,4406.966184000037,1793.380487999997,0.001896933291164633,129683,129929,0.002368425113002666,129929,129622,251423,4376,42,21/07/13,10000,1,0.8,4,422302,84545,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_086,100,2,7717.700755736791,7496.602763,7062.050045,5937.5000280000095,267.31794500000007,432.529363,1.9835600000000113,5199.09349799997,1612.3759449999998,0.012781934129895868,36223,36686,0.012893785029600657,36686,36219,195778,5849,17,21/07/13,10000,1,0.8,4,492908,172762,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_096,100,2,7545.137057194486,7353.361409,7080.230682,3843.8045699999807,97.66692799999998,271.394769,1.7038329999999746,3680.37212000005,922.9106229999848,9.835975276253847e-05,254169,254194,0.00022428317915416013,254200,254143,304171,2392,79,21/07/13,10000,1,0.8,4,367624,36669,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_111,100,2,7795.45976511389,7627.1037989999995,7188.92705,5765.815302999996,147.91423300000002,436.106724,2.030227000000025,5033.64331600005,2737.038937999989,0.002380272303123152,84024,84224,0.002559249604178609,84224,84009,257129,2947,31,21/07/13,10000,1,0.8,4,524504,85819,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_116,100,2,7648.67375592608,7454.391437,7118.129516,3443.027181999997,137.283818,334.03186900000003,2.197324999999978,3266.16794800006,883.2936639999513,0.0006331862875888518,191097,191218,0.0006646048217830008,191218,191091,283707,2700,97,21/07/13,10000,1,0.8,4,456936,58217,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_121,100,2,7545.442927843891,7446.740105,7144.422944999999,3490.3766319999677,159.86530399999998,300.131299,2.152680000000032,3310.770449999797,713.5370189999621,0.00025211091226849355,241957,242018,0.00026451308926380833,242018,241954,352405,2596,98,21/07/13,10000,1,0.8,4,418768,37382,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_091,100,2,8376.119405564852,8168.180676,7165.633334,5217.888629000036,196.87205800000004,1000.5673579999999,1.9363799999999856,4737.196211000042,1999.2825449999614,0.001896933291164633,129683,129929,0.002368425113002666,129929,129622,280249,4430,39,21/07/13,10000,1,0.8,4,422302,84757,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_116,100,2,7779.105670351535,7684.504492,7221.604159,3551.059296999988,128.873218,460.05359300000003,2.810346999999979,3351.4059009999437,879.5797570001373,0.00048139562871586986,191111,191203,0.0005861081892889455,191203,191091,316209,2531,98,21/07/13,10000,1,0.8,4,456936,54111,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_121,100,2,7557.922286468558,7478.012063,7163.5933749999995,3328.5398310000533,103.070896,312.300713,2.0806569999999738,3151.8816010000983,621.1538349999169,0.00025211091226849355,241957,242018,0.00026451308926380833,242018,241954,357050,2466,109,21/07/13,10000,1,0.8,4,418768,37114,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_111,100,2,8413.689309865236,8232.666591000001,7370.151887000001,5610.400035999984,206.88188500000012,858.904601,3.5690190000000257,4967.051345999763,2764.0955389998926,0.002391746689008773,84039,84240,0.002749705388675622,84240,84009,227768,3200,37,21/07/13,10000,1,0.8,4,524504,90297,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
