n,m,NameInstance,tot_real_time,tot_cputime,tot_bb,tot_lb,tot_lb_root,tot_heuristic,tot_build_dd,tot_pricing,total_reduce_cost_fixing,rel_error,global_lower_bound,global_upper_bound,first_rel_error,global_upper_bound_root,global_lowerbound_root,nb_generated_col,nb_generated_col_root,first_size_graph,size_after_reduced_cost,nb_nodes_explored,date,nb_iterations_rvnd,stabilization,alpha,pricing_solver,strong_branching,branching_point,refinement,pruning_test,suboptimal_duals,scoring_parameter,scoring_value,use_cpu_time,use_bks,ijoc_review
40,4,wt040_076,0.287833105,0.28783,0.10874,0.06114,0.09815,0.00196,0.16553,0.06102,0.05684,0,0,0,0,0,0,1,1,34098,0,0,30/06/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,true,bks
40,4,wt040_081,1703.30771,1703.30771,1703.19021,96.91089,0.78825,0.0134,0.07244,94.28498,17.87017,0,564,564,0.314814814,710,540,71914,221,36966,19489,3364,1/07/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,false,no_heuristic
40,4,wt040_081,47.33265007,46.95606,5.412873,2.91147,0.50548,41.469863,0.072365,2.899722,1.252345,0,564,564,0.044444444,564,540,578,171,8,36966,5991,21/07/2012,10000,WentgnesStab,0.8,BddBackwardCycle,8,0.5,false,false,false,,,,,heuristic
40,4,wt040_081,7.19240249,7.1924,6.96657,3.56053,1.92129,0.0284,0.16609,3.52149,0.24566,0,564,564,0.044444444,564,540,771,246,36966,5980,10,30/06/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,true,bks
40,4,wt040_086,3.368471712,3.36847,3.15188,1.71763,1.68756,0.03026,0.15447,1.71115,0.05026,0,4725,4725,0.001271456,4725,4719,332,275,37698,925,2,30/06/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,true,bks
40,4,wt040_086,47.07605391,46.707399,3.250162,2.024379,1.277556,43.357394,0.094077,2.02117,0.71145,0,4725,4725,0.001271456,4725,4719,279,216,2,37698,927,21/07/2012,10000,WentgnesStab,0.8,BddBackwardCycle,8,0.5,false,false,false,,,,,heuristic
40,4,wt040_086,6.936736389,6.93674,6.80195,3.29,0.9181,0.01158,0.10079,3.2296,0.3324,0,4725,4725,0.051493961,4962,4719,1119,252,37698,13777,2,1/07/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,false,no_heuristic
40,4,wt040_091,15.12089081,15.12089,15.01006,4.11057,0.93491,0.01012,0.09489,4.04703,0.42849,0,15569,15569,0.010156853,15714,15556,1554,281,38682,13421,5,1/07/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,false,no_heuristic
40,4,wt040_091,5.802401608,5.8024,5.61175,2.44036,2.00879,0.02809,0.15172,2.43068,0.10741,0,15569,15569,0.000771357,15569,15557,618,328,38682,1671,2,30/06/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,true,bks
40,4,wt040_091,54.39000021,53.618413,6.899869,3.279492,1.168366,46.627837,0.081495,3.272797,0.758213,0,15569,15569,0.000771357,15569,15557,392,254,3,38682,2034,21/07/2012,10000,WentgnesStab,0.8,BddBackwardCycle,8,0.5,false,false,false,,,,,heuristic
40,4,wt040_096,2.059109807,2.05911,1.87467,1.84738,1.86898,0.0325,0.14033,1.84358,0.04512,0,36266,36266,0,36266,36266,280,280,36790,0,0,30/06/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,true,bks
40,4,wt040_096,28.88361556,28.768596,1.099416,1.093312,1.093315,27.580811,0.083535,1.092238,0.347744,0,36266,36266,0,36266,36266,330,330,0,36790,0,21/07/2012,10000,WentgnesStab,0.8,BddBackwardCycle,8,0.5,false,false,false,,,,,heuristic
40,4,wt040_096,8.953572169,8.95357,8.83806,2.41105,0.98338,0.01318,0.09704,2.39425,0.11936,0,36266,36266,0.000165444,36272,36266,1347,297,36790,2284,7,1/07/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,false,no_heuristic
40,4,wt040_101,0.125298767,0.1253,0.0386,0.02031,0.03628,0.00077,0.08035,0.02026,0.01828,0,0,0,0,0,0,1,1,38696,0,0,1/07/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,false,no_heuristic
40,4,wt040_101,0.144554378,0.105492,0.021878,0.016055,0.016058,0,0.08359,0.015995,0.014653,0,0,0,0,0,0,1,1,0,38696,0,21/07/2012,10000,WentgnesStab,0.8,BddBackwardCycle,8,0.5,false,false,false,,,,,heuristic
40,4,wt040_101,0.332946497,0.33294,0.12756,0.0844,0.11712,0.00248,0.17026,0.08429,0.07734,0,0,0,0,0,0,1,1,38696,0,0,30/06/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,true,bks
40,4,wt040_106,0.141517879,0.14152,0.03926,0.02029,0.03653,0.001,0.0942,0.02024,0.01831,0,0,0,0,0,0,1,1,42798,0,0,1/07/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,false,no_heuristic
40,4,wt040_106,0.162905158,0.14313,0.019251,0.017371,0.017373,0.001791,0.117038,0.01734,0.017306,0,0,0,0,0,0,1,1,0,42798,0,21/07/2012,10000,WentgnesStab,0.8,BddBackwardCycle,8,0.5,false,false,false,,,,,heuristic
40,4,wt040_106,0.273245065,0.27324,0.09626,0.05736,0.08602,0.00264,0.163,0.05726,0.05401,0,0,0,0,0,0,1,1,42798,0,0,30/06/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,true,bks
40,4,wt040_111,12.86954755,12.86955,12.67122,4.65586,1.84893,0.02887,0.15892,4.61038,0.3351,0,11263,11263,0.004548698,11263,11212,1262,271,44202,5836,4,30/06/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,true,bks
40,4,wt040_111,21.57585336,21.57585,21.45953,4.97995,1.09182,0.01208,0.09852,4.9267,0.34785,0,11263,11263,0.008027114,11302,11212,2022,293,44202,8710,9,1/07/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,false,no_heuristic
40,4,wt040_111,55.37751036,54.597981,11.536903,6.276368,1.292621,42.992367,0.065227,6.261512,3.313909,0,11263,11263,0.004548698,11263,11212,926,146,5,44202,5836,21/07/2012,10000,WentgnesStab,0.8,BddBackwardCycle,8,0.5,false,false,false,,,,,heuristic
40,4,wt040_116,10.73010126,10.7301,10.57975,4.17274,2.10206,0.02746,0.11136,4.1314,0.25603,0,15566,15566,0.001737564,15566,15539,1102,307,39100,4168,4,30/06/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,true,bks
40,4,wt040_116,176.3605001,176.3605,176.26468,29.8681,1.01093,0.0178,0.07213,29.4909,3.36332,0,15566,15566,0.006371066,15638,15539,14946,273,39100,10707,170,1/07/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,false,no_heuristic
40,4,wt040_116,53.67679425,52.729965,12.857594,7.134116,1.059344,39.788449,0.083312,7.114063,3.34139,0,15566,15566,0.001737564,15566,15539,1113,252,3,39100,4059,21/07/2012,10000,WentgnesStab,0.8,BddBackwardCycle,8,0.5,false,false,false,,,,,heuristic
40,4,wt040_121,15.9686401,15.96864,15.79485,4.73978,2.31339,0.01664,0.14544,4.70968,0.24176,0,35751,35751,0.000335768,35751,35739,1628,332,39702,3240,7,30/06/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,true,bks
40,4,wt040_121,48.42737268,47.187654,16.132822,7.085805,1.396651,30.956348,0.093918,7.068179,2.388689,0,35751,35751,0.000335768,35751,35739,897,301,6,39702,3116,21/07/2012,10000,WentgnesStab,0.8,BddBackwardCycle,8,0.5,false,false,false,,,,,heuristic
40,4,wt040_121,55.77427464,55.77427,55.65405,11.37623,1.20404,0.00763,0.09643,11.27963,1.11766,0,35751,35751,0.000727497,35765,35739,6468,360,39702,5455,40,1/07/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,false,no_heuristic
50,2,wt050_001,13.7185209,13.71852,13.46617,8.70793,1.46787,0.00805,0.23806,8.51852,1.59881,0,1268,1268,0.029220779,1268,1232,1170,212,86148,51328,3,1/07/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,false,no_heuristic
50,2,wt050_001,16.3063332,16.30633,15.8749,9.17072,2.44835,0.01076,0.3661,8.99084,1.81637,0,1268,1268,0.029220779,1268,1232,894,222,86148,51319,3,30/06/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,true,bks
50,2,wt050_001,52.47164075,51.894911,28.11683,21.960638,2.131574,23.483285,0.291347,21.856265,15.812565,0,1268,1268,0.029220779,1268,1232,935,220,3,86148,52961,21/07/2012,10000,WentgnesStab,0.8,BddBackwardCycle,8,0.5,false,false,false,,,,,heuristic
50,2,wt050_006,20.06688542,20.06688,19.75903,7.6219,3.48471,0.01287,0.28794,7.55515,1.00765,0,14272,14272,0.000771334,14272,14261,1122,437,95648,26801,4,30/06/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,true,bks
50,2,wt050_006,55.72235053,54.996663,15.072014,7.871678,3.459493,39.677249,0.239991,7.861373,3.718701,0,14272,14272,0.000771334,14272,14261,627,445,2,95648,25272,21/07/2012,10000,WentgnesStab,0.8,BddBackwardCycle,8,0.5,false,false,false,,,,,heuristic
50,2,wt050_006,625.0213115,625.02131,624.72071,98.16363,2.62789,0.01119,0.26203,96.59613,10.7362,0,14272,14272,0.006732118,14356,14260,18452,351,95648,36761,104,1/07/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,false,no_heuristic
50,2,wt050_011,10.36032546,10.36032,9.88123,5.45144,4.3053,0.0201,0.44885,5.43585,0.12819,0,23028,23028,0.001217391,23028,23000,669,450,86906,16444,1,30/06/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,true,bks
50,2,wt050_011,59.64690041,58.856707,12.409645,6.551752,2.634857,46.203475,0.238974,6.54574,2.782485,0,23028,23028,0.001217391,23028,23000,685,427,1,86906,16373,21/07/2012,10000,WentgnesStab,0.8,BddBackwardCycle,8,0.5,false,false,false,,,,,heuristic
50,2,wt050_011,7200.341726,7200.34173,7200.09418,655.70479,3.15178,0.01226,0.22925,646.83304,58.45589,0.000781657,23028,23046,0.007,23161,23000,413581,453,86906,26366,8378,1/07/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,false,no_heuristic
50,2,wt050_016,109.3962563,109.39625,109.02036,41.08179,6.42317,0.02634,0.32411,40.77902,2.0108,0,46072,46072,0.00132577,46072,46011,6481,508,76522,12247,14,30/06/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,true,bks
50,2,wt050_016,276.7436772,271.800759,228.013787,72.644353,3.813747,43.576473,0.202408,72.4773,31.906391,0,46072,46072,0.00132577,46072,46011,8638,501,20,76522,12463,21/07/2012,10000,WentgnesStab,0.8,BddBackwardCycle,8,0.5,false,false,false,,,,,heuristic
50,2,wt050_016,362.4892757,362.48927,362.27896,111.10117,2.9968,0.00956,0.19463,110.24926,3.30229,0,46072,46072,0.002282063,46116,46011,31278,492,76522,16254,119,1/07/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,false,no_heuristic
50,2,wt050_021,14.19487483,14.19487,13.96214,8.14753,4.08762,0.0123,0.21431,8.12877,0.16903,0,111069,111069,0.000162064,111085,111067,1983,707,73642,8468,1,1/07/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,false,no_heuristic
50,2,wt050_021,18.79007975,18.79008,18.47496,7.64999,6.08357,0.01188,0.2963,7.63349,0.10444,0,111069,111069,1.80E-05,111069,111067,1070,733,73642,5289,2,30/06/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,true,bks
50,2,wt050_021,35.21138501,34.403908,11.080929,5.872201,4.999077,23.082587,0.23623,5.866503,1.686477,0,111069,111069,1.80E-05,111069,111067,721,626,1,73642,2359,21/07/2012,10000,WentgnesStab,0.8,BddBackwardCycle,8,0.5,false,false,false,,,,,heuristic
50,2,wt050_026,28.13193242,27.938729,2.178117,2.162622,2.162627,25.474767,0.277524,2.161438,0.379733,0,26,26,0,26,26,244,244,0,85442,0,21/07/2012,10000,WentgnesStab,0.8,BddBackwardCycle,8,0.5,false,false,false,,,,,heuristic
50,2,wt050_026,3.77256518,3.77256,3.28766,3.25078,3.27855,0.00886,0.46521,3.24443,0.08278,0,26,26,0,26,26,231,231,85442,0,0,30/06/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,true,bks
50,2,wt050_026,776.8327137,776.83271,776.60854,34.74196,1.8872,0.00532,0.21281,33.25871,7.03905,0,26,26,0.153846148,30,26,5898,283,85442,50726,85,1/07/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,false,no_heuristic
50,2,wt050_031,115.5465564,114.601244,71.062686,49.469777,3.155738,43.252288,0.273757,49.321361,37.933714,0,5378,5378,0.016827378,5378,5289,1692,367,6,101260,41987,21/07/2012,10000,WentgnesStab,0.8,BddBackwardCycle,8,0.5,false,false,false,,,,,heuristic
50,2,wt050_031,310.8592842,310.85928,310.58321,31.97331,3.00206,0.01285,0.25705,31.01083,4.80949,0,5378,5378,0.017394593,5381,5289,7169,396,101260,43021,64,1/07/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,false,no_heuristic
50,2,wt050_031,63.61446036,63.61446,63.1673,29.15846,4.97775,0.02227,0.41454,28.68551,7.10973,0,5378,5378,0.016827378,5378,5289,2408,391,101260,41999,8,30/06/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,true,bks
50,2,wt050_036,52.51899834,52.519,52.03026,23.65565,5.42714,0.0314,0.42395,23.50888,1.72629,0,18956,18956,0.003440792,18956,18891,2616,422,105744,17593,4,30/06/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,true,bks
50,2,wt050_036,7202.842869,7202.84286,7202.55916,409.22635,3.35728,0.01174,0.25486,402.10079,50.60771,0.008560558,18924,19086,0.011381081,19106,18891,232210,435,105744,28579,5078,1/07/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,false,no_heuristic
50,2,wt050_036,88.31311872,87.204678,39.555867,17.707506,4.184354,47.342182,0.299176,17.680422,7.848747,0,18956,18956,0.003440792,18956,18891,1574,441,4,105744,17451,21/07/2012,10000,WentgnesStab,0.8,BddBackwardCycle,8,0.5,false,false,false,,,,,heuristic
50,2,wt050_041,134.8314081,132.834942,89.904158,32.940035,5.094061,42.610806,0.311918,32.898466,16.605867,0,38058,38058,0.002793002,38058,37952,2584,524,5,100086,16462,21/07/2012,10000,WentgnesStab,0.8,BddBackwardCycle,8,0.5,false,false,false,,,,,heuristic
50,2,wt050_041,76.7261057,76.7261,76.41539,28.05922,5.05925,0.01727,0.28718,27.93049,1.16764,0,38058,38058,0.00313554,38071,37952,6819,710,100086,17725,10,1/07/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,false,no_heuristic
50,2,wt050_041,92.1805545,92.18055,91.64256,34.0669,8.45712,0.01838,0.49424,33.87948,1.82611,0,38058,38058,0.002793002,38058,37952,4828,710,100086,16444,7,30/06/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,true,bks
50,2,wt050_046,114.0742763,112.268833,73.224265,26.293947,5.175933,38.796698,0.243843,26.259419,8.405192,0,82105,82105,0.000255835,82105,82084,3617,600,4,82358,7991,21/07/2012,10000,WentgnesStab,0.8,BddBackwardCycle,8,0.5,false,false,false,,,,,heuristic
50,2,wt050_046,68.39287707,68.39288,68.13464,27.19515,4.8724,0.01505,0.23751,27.11206,0.81846,0,82105,82105,0.000292383,82108,82084,6071,665,82358,8857,9,1/07/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,false,no_heuristic
50,2,wt050_046,76.72947493,76.72947,76.42543,40.23212,5.34039,0.01191,0.28451,40.07855,1.48753,0,82105,82105,0.000255835,82105,82084,7971,651,82358,8400,8,30/06/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,true,bks
50,2,wt050_051,0.30739352,0.30739,0.06588,0.04388,0.06128,0.0011,0.23418,0.04383,0.03992,0,0,0,0,0,0,1,1,91158,0,0,1/07/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,false,no_heuristic
50,2,wt050_051,0.339771212,0.33977,0.08448,0.05802,0.0772,0.00123,0.24726,0.05794,0.05362,0,0,0,0,0,0,1,1,91158,0,0,30/06/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,true,bks
50,2,wt050_051,0.370343174,0.313355,0.056117,0.050012,0.050014,0.000647,0.248737,0.049983,0.045216,0,0,0,0,0,0,1,1,0,91158,0,21/07/2012,10000,WentgnesStab,0.8,BddBackwardCycle,8,0.5,false,false,false,,,,,heuristic
50,2,wt050_056,1374.651977,1374.65198,1374.39422,58.95089,1.60303,0.01067,0.24098,56.33823,10.8568,0,761,761,0.047945205,765,730,12373,221,97306,49985,190,1/07/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,false,no_heuristic
50,2,wt050_056,19.09606392,19.09606,18.71488,9.70473,2.78408,0.01394,0.33773,9.55693,1.38412,0,761,761,0.042465753,761,730,963,253,97306,46097,3,30/06/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,true,bks
50,2,wt050_056,53.09855772,52.358258,16.798951,12.201588,2.462069,35.288195,0.262888,12.158565,8.039736,0,761,761,0.042465753,761,730,622,242,2,97306,45898,21/07/2012,10000,WentgnesStab,0.8,BddBackwardCycle,8,0.5,false,false,false,,,,,heuristic
50,2,wt050_061,136.5543069,134.268765,71.138939,39.563759,4.201573,62.804357,0.313283,39.47347,23.648111,0,13682,13682,0.007362686,13682,13582,3238,402,5,120976,26358,21/07/2012,10000,WentgnesStab,0.8,BddBackwardCycle,8,0.5,false,false,false,,,,,heuristic
50,2,wt050_061,211.8557797,211.85578,211.53479,76.82283,3.67551,0.01568,0.27906,76.06915,9.04349,0,13682,13682,0.011338536,13736,13582,18912,456,120976,31242,68,1/07/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,false,no_heuristic
50,2,wt050_061,59.18808329,59.18808,58.814,22.78521,4.38237,0.01361,0.32917,22.58607,1.87119,0,13682,13682,0.007362686,13682,13582,3032,452,120976,26262,7,30/06/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,true,bks
50,2,wt050_066,4.665840211,4.66584,4.40473,4.36704,4.38577,0.01457,0.23887,4.3582,0.10473,0,40907,40907,0,40907,40907,526,526,84812,0,0,30/06/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,true,bks
50,2,wt050_066,56.32589467,55.987471,5.89053,5.874609,5.874613,49.866034,0.222883,5.871482,1.220223,0,40907,40907,0,40907,40907,781,781,0,84812,0,21/07/2012,10000,WentgnesStab,0.8,BddBackwardCycle,8,0.5,false,false,false,,,,,heuristic
50,2,wt050_066,70.64553516,70.64553,70.42745,31.48238,3.66221,0.01328,0.19847,31.25057,1.39039,0,40907,40907,0.005256338,41118,40903,7593,508,84812,25204,7,1/07/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,false,no_heuristic
50,2,wt050_071,35.69899962,35.406671,4.700043,4.690211,4.690214,30.433588,0.269176,4.68777,1.231933,0,78532,78532,0,78532,78532,554,554,0,84552,0,21/07/2012,10000,WentgnesStab,0.8,BddBackwardCycle,8,0.5,false,false,false,,,,,heuristic
50,2,wt050_071,6.601984845,6.60198,6.30695,6.28273,6.30026,0.01253,0.27547,6.27415,0.04647,0,78532,78532,0,78532,78532,762,762,84552,0,0,30/06/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,true,bks
50,2,wt050_071,9.269476059,9.26947,8.99875,6.38624,5.35767,0.01257,0.23208,6.37286,0.12557,0,78532,78532,0.001031427,78613,78532,1047,716,84552,15978,1,1/07/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,false,no_heuristic
50,2,wt050_076,0.365120236,0.36512,0.08692,0.06289,0.07983,0.001,0.27154,0.06283,0.05762,0,0,0,0,0,0,1,1,115642,0,0,1/07/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,false,no_heuristic
50,2,wt050_076,0.466563533,0.386082,0.079628,0.067627,0.067629,0.000772,0.301752,0.067573,0.061013,0,0,0,0,0,0,1,1,0,115642,0,21/07/2012,10000,WentgnesStab,0.8,BddBackwardCycle,8,0.5,false,false,false,,,,,heuristic
50,2,wt050_076,0.541317685,0.54132,0.12301,0.09073,0.10932,0.00161,0.40698,0.09066,0.08203,0,0,0,0,0,0,1,1,115642,0,0,30/06/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,true,bks
50,2,wt050_081,1438.770693,1438.77069,1438.43915,110.144,2.6029,0.00693,0.29747,107.38387,14.23991,0,542,542,0.167286245,628,538,17601,302,121562,58749,170,1/07/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,false,no_heuristic
50,2,wt050_081,15.35310875,15.35311,14.84909,9.4459,6.8752,0.01431,0.47972,9.37589,1.0541,0,542,542,0.007434944,542,538,556,347,121562,53103,3,30/06/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,true,bks
50,2,wt050_081,49.47361103,49.107852,8.99902,7.485914,5.126951,39.772947,0.331818,7.469976,1.92657,0,542,542,0.007434944,542,538,575,434,1,121562,54441,21/07/2012,10000,WentgnesStab,0.8,BddBackwardCycle,8,0.5,false,false,false,,,,,heuristic
50,2,wt050_086,455.4473147,455.44731,455.09887,179.51563,6.76108,0.02089,0.31994,178.3276,19.20022,0,12557,12557,0.023640662,12557,12267,30049,507,113546,30276,64,30/06/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,true,bks
50,2,wt050_086,476.047794,464.217522,411.243135,141.733897,6.153515,52.750676,0.219817,141.401942,62.856662,0,12557,12557,0.023722181,12558,12267,22169,547,44,113546,30394,21/07/2012,10000,WentgnesStab,0.8,BddBackwardCycle,8,0.5,false,false,false,,,,,heuristic
50,2,wt050_086,583.5816701,583.58167,583.31425,240.5296,4.0781,0.01365,0.24773,238.85701,18.74674,0,12557,12557,0.033015407,12672,12267,52401,514,113546,38462,132,1/07/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,false,no_heuristic
50,2,wt050_091,165.6548623,162.150281,123.370531,40.309643,4.79803,38.524089,0.251624,40.256713,18.219479,0,47349,47349,0.001184108,47349,47293,3846,475,10,116176,14362,21/07/2012,10000,WentgnesStab,0.8,BddBackwardCycle,8,0.5,false,false,false,,,,,heuristic
50,2,wt050_091,366.9651229,366.96512,366.63023,128.28034,4.77511,0.01628,0.31261,127.51316,4.86422,0,47349,47349,0.002220202,47398,47293,32594,569,116176,20032,69,1/07/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,false,no_heuristic
50,2,wt050_091,94.52886757,94.52887,93.75175,35.43987,10.46493,0.0216,0.69193,35.27408,1.46153,0,47349,47349,0.001184108,47349,47293,5197,605,116176,13948,10,30/06/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,true,bks
50,2,wt050_096,42.34888868,42.34889,41.86627,11.22865,6.84904,0.02246,0.43152,11.19869,0.15116,0,92822,92822,0.000226291,92822,92801,1389,562,101216,7133,4,30/06/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,true,bks
50,2,wt050_096,458.4608333,458.46083,458.13226,185.3677,4.42542,0.01328,0.28943,184.52277,3.08827,0.00E+00,92822,92822,0.000926714,92887,92801,47565,584,101216,17117,77,1/07/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,false,no_heuristic
50,2,wt050_096,80.90048648,79.176991,37.453809,13.328885,5.73173,41.478717,0.234893,13.315251,4.351203,0,92822,92822,0.000226291,92822,92801,1258,595,5,101216,6771,21/07/2012,10000,WentgnesStab,0.8,BddBackwardCycle,8,0.5,false,false,false,,,,,heuristic
50,2,wt050_101,0.338606043,0.3386,0.07371,0.05285,0.06944,0.00096,0.25829,0.05279,0.04854,0,0,0,0,0,0,1,1,102596,0,0,1/07/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,false,no_heuristic
50,2,wt050_101,0.397259802,0.357087,0.072894,0.063001,0.063004,0.00162,0.272842,0.062942,0.05773,0,0,0,0,0,0,1,1,0,102596,0,21/07/2012,10000,WentgnesStab,0.8,BddBackwardCycle,8,0.5,false,false,false,,,,,heuristic
50,2,wt050_101,0.532925271,0.53292,0.14671,0.10436,0.13302,0.00154,0.3747,0.10427,0.09771,0,0,0,0,0,0,1,1,102596,0,0,30/06/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,true,bks
50,2,wt050_106,0.44043226,0.380414,0.081158,0.069977,0.069979,0.000867,0.290334,0.069923,0.063201,0,0,0,0,0,0,1,1,0,118156,0,21/07/2012,10000,WentgnesStab,0.8,BddBackwardCycle,8,0.5,false,false,false,,,,,heuristic
50,2,wt050_106,0.498387046,0.49839,0.14335,0.11716,0.13401,0.00096,0.34844,0.11708,0.10638,0,0,0,0,0,0,1,1,118156,0,0,1/07/2023,2,WentgnesStab,0.8,BddBackwardCycle,18,0.5,false,false,false,ProductScoring,LbScoring,false,false,no_heuristic
